ageEstimate,companyFollowerCount,companyName,companyStaffCount,connectionsCount,followersCount,genderEstimate,hasPicture,isPremium,posTitle,avgMemberPosDuration
39.0,33506.0,Melbourne Business School,597.0,500.0,1433.0,0.0,1,0.0,Associate Director,245.7692
39.0,2244666.0,EY,257899.0,500.0,1433.0,0.0,1,0.0,Senior Consultant,245.7692
39.0,101779.0,Hertz,17462.0,500.0,1433.0,0.0,1,0.0,Finance Process Mapper,245.7692
39.0,151686.0,National Australia Bank,27944.0,500.0,1433.0,0.0,1,0.0,Contractor - Risk Transformation Project,245.7692
39.0,4469.0,Terra Firma Business Consulting,282.0,500.0,1433.0,0.0,1,0.0,Management Consultant,245.7692
39.0,22478.0,Halifax,7714.0,500.0,1433.0,0.0,1,0.0,Project Leader,245.7692
39.0,20654.0,IRESS,1615.0,500.0,1433.0,0.0,1,0.0,Market Data Analyst,245.7692
39.0,151686.0,National Australia Bank,27944.0,500.0,1433.0,0.0,1,0.0,Reconciliations Analyst,245.7692
39.0,198859.0,Commonwealth Bank,32905.0,500.0,1433.0,0.0,1,0.0,Client Service Representative,245.7692
37.0,126361.0,Westpac,12393.0,500.0,867.0,0.0,0,1.0,Cloud Delivery Manager,1042.25
37.0,4385293.0,IBM,568533.0,500.0,867.0,0.0,0,1.0,IT Project Manager,1042.25
37.0,5454288.0,Microsoft,150222.0,500.0,867.0,0.0,0,1.0,IT Project Manager,1042.25
37.0,4681.0,CDC Software,734.0,500.0,867.0,0.0,0,1.0,Software Engineer,1042.25
37.0,4385293.0,IBM,568533.0,500.0,867.0,0.0,0,1.0,Cloud Migration Program Manager,1042.25
37.0,1813.0,SSW,323.0,500.0,2990.0,0.0,1,0.0,Solution Architect,654.1667
37.0,806.0,Panviva,60.0,500.0,2990.0,0.0,1,0.0,Technical Project Manager | ScrumMaster,654.1667
37.0,806.0,Panviva,60.0,500.0,2990.0,0.0,1,0.0,Technical Lead / .NET Evangelist,654.1667
37.0,4978.0,OCIS,78.0,500.0,2990.0,0.0,1,0.0,Senior Software Engineer,654.1667
37.0,45.0,CVT Global,16.0,500.0,2990.0,0.0,1,0.0,Software Engineer,654.1667
37.0,45.0,CVT Global,16.0,500.0,2990.0,0.0,1,0.0,Technical Support Engineer,654.1667
39.0,11232.0,HFW,1036.0,500.0,764.0,0.0,1,0.0,Special Counsel,761.4286
39.0,263880.0,University of Melbourne,13415.0,500.0,764.0,0.0,1,0.0,Senior Fellow (Law Masters),761.4286
39.0,12433.0,Corrs Chambers Westgarth,1089.0,500.0,764.0,0.0,1,0.0,Special Counsel,761.4286
39.0,12433.0,Corrs Chambers Westgarth,1089.0,500.0,764.0,0.0,1,0.0,Senior Associate,761.4286
39.0,9367.0,Gadens,705.0,500.0,764.0,0.0,1,0.0,Senior Associate,761.4286
39.0,263880.0,University of Melbourne,13415.0,500.0,764.0,0.0,1,0.0,Statics Tutor,761.4286
44.0,126361.0,Westpac,12393.0,500.0,1564.0,1.0,1,0.0,Enterprise Agile Coach,932.0
44.0,28.0,Unbound DNA,2.0,500.0,1564.0,1.0,1,0.0,Founder and Director,932.0
44.0,14031.0,Charter Hall,433.0,500.0,1564.0,1.0,1,0.0,Agile Practice Lead,932.0
44.0,198859.0,Commonwealth Bank,32905.0,500.0,1564.0,1.0,1,0.0,Enterprise Agile Coach,932.0
44.0,378.0,SuperChoice Services,85.0,500.0,1564.0,1.0,1,0.0,Scrum Master/Agile Coach/Project Manager,932.0
44.0,57532.0,Suncorp Group,12636.0,500.0,1564.0,1.0,1,0.0,Agile Coach,932.0
44.0,17262.0,Ministry of Social Development (MSD),4626.0,500.0,1564.0,1.0,1,0.0,"Lead Agile Coach, Manager Process Analysis, Project Manager",932.0
44.0,57532.0,Suncorp Group,12636.0,500.0,1564.0,1.0,1,0.0,"Agile Coach, Senior Systems Analyst, Web Development Manager, Project Manager and Team Leader",932.0
44.0,4385293.0,IBM,568533.0,500.0,1564.0,1.0,1,0.0,"Project Team Leader, Analyst/Programmer, Business Analyst, Consultant",932.0
32.0,1587.0,Freeformers,83.0,500.0,1479.0,1.0,1,0.0,Head of Trainers,460.5714
32.0,6370.0,Samaritans,605.0,500.0,1479.0,1.0,1,0.0,Corporate Fundraiser,460.5714
32.0,710.0,Peace Boat,54.0,500.0,1479.0,1.0,1,0.0,International Coordinator for the Great East Japan Earthquake and Tsunami Relief Operation,460.5714
32.0,241.0,UK JET Programme,66.0,500.0,1479.0,1.0,1,0.0,Language teacher,460.5714
32.0,,Alchemy Social,,500.0,1479.0,1.0,1,0.0,Social Media Consultant,460.5714
32.0,312.0,Fusion Labs,10.0,500.0,1479.0,1.0,1,0.0,Innovation Consultant,460.5714
36.0,1517.0,FastTrack Recruitment & Staffing Software,70.0,500.0,3035.0,0.0,1,0.0,Technical Services Consultant,428.5
36.0,192638.0,Telstra,36243.0,500.0,3035.0,0.0,1,0.0,Technical Analyst,428.5
36.0,82566.0,Coles,8725.0,500.0,3035.0,0.0,1,0.0,"Technical Consultant (BI,ETL,C#,VB.Net MS SQL SERVER)",428.5
36.0,327.0,Stargate Group,33.0,500.0,3035.0,0.0,1,0.0,SQL Database Developer,428.5
36.0,350.0,WorldSmart,63.0,500.0,3035.0,0.0,1,0.0,SQL Database Developer,428.5
36.0,8168.0,Department for Industry and Skills - South Australia,302.0,500.0,3035.0,0.0,1,0.0,"Analyst Programmer, Application Team, ICT Services",428.5
36.0,52271.0,Mahindra Comviva,2494.0,500.0,3035.0,0.0,1,0.0,"Senior Engineer, Managed Service, Bangladesh Operations",428.5
36.0,4385293.0,IBM,568533.0,500.0,3035.0,0.0,1,0.0,"Senior IT Representative, CRM & Development - TBO Operations",428.5
36.0,390194.0,airtel,41147.0,500.0,3035.0,0.0,1,0.0,IT Specialist - Development & VAS,428.5
36.0,2266.0,VU Mobile Ltd,69.0,500.0,3035.0,0.0,1,0.0,"Software Engineer, Platform Development",428.5
36.0,35.0,Ulterious,2.0,500.0,3035.0,0.0,1,0.0,Software Engineer,428.5
36.0,12163.0,NEC Australia,1330.0,500.0,3035.0,0.0,1,0.0,Technical Consultant,428.5
57.0,,The Executive Roundtable Group,,500.0,3108.0,0.0,1,0.0,Director,2033.3333
57.0,6548.0,Australian Industry Group (Ai Group),312.0,500.0,3108.0,0.0,1,0.0,Business Advisor,2033.3333
57.0,,Tubebenders,,500.0,3108.0,0.0,1,0.0,Managing Director,2033.3333
57.0,105507.0,University of South Australia,4691.0,500.0,3108.0,0.0,1,0.0,Business Advisor,2033.3333
45.0,11600.0,Department of Family and Community Services (NSW),2769.0,500.0,2240.0,1.0,1,0.0,Director Talent Acquisition & Performance Partners,1122.3333
45.0,11600.0,Department of Family and Community Services (NSW),2769.0,500.0,2240.0,1.0,1,0.0,Director Organisational Development & Learning,1122.3333
45.0,5662.0,NSW Treasury,489.0,500.0,2240.0,1.0,1,0.0,Human Resources Director,1122.3333
45.0,586.0,Workers Compensation Commission NSW,36.0,500.0,2240.0,1.0,1,0.0,Organisational Performance Manager,1122.3333
45.0,586.0,Workers Compensation Commission NSW,36.0,500.0,2240.0,1.0,1,0.0,Professional Standards Manager,1122.3333
45.0,10206.0,SafeWork NSW,550.0,500.0,2240.0,1.0,1,0.0,Learning and Development Manager,1122.3333
45.0,151686.0,National Australia Bank,27944.0,500.0,768.0,,1,0.0,Sr. Solutions Architect,500.7647
45.0,17353.0,Allianz Australia,1803.0,500.0,768.0,,1,0.0,Solution Architect,500.7647
45.0,39784.0,IAG,9920.0,500.0,768.0,,1,0.0,Solution Architect,500.7647
45.0,198859.0,Commonwealth Bank,32905.0,500.0,768.0,,1,0.0,Solution Architect,500.7647
45.0,533477.0,CSC,60800.0,500.0,768.0,,1,0.0,Enterprise Architect,500.7647
45.0,4059.0,Object Consulting,181.0,500.0,768.0,,1,0.0,Lead Consultant (Architecture),500.7647
45.0,18630.0,Harvey Norman,4422.0,500.0,768.0,,1,0.0,Solutions Architect,500.7647
45.0,77422.0,Woolworths Group,30796.0,500.0,768.0,,1,0.0,Solutions Architect,500.7647
45.0,9.0,"Infowit, Inc.",6.0,500.0,768.0,,1,0.0,Owner,500.7647
45.0,267.0,Perpetual Entertainment,59.0,500.0,768.0,,1,0.0,Integration Consultant,500.7647
45.0,210.0,DEWR,121.0,500.0,768.0,,1,0.0,Lead Developer,500.7647
45.0,5454288.0,Microsoft,150222.0,500.0,768.0,,1,0.0,Analyst Programmer,500.7647
45.0,18473.0,TMP Worldwide,1328.0,500.0,768.0,,1,0.0,Developer,500.7647
45.0,910615.0,HCL Technologies,140424.0,500.0,768.0,,1,0.0,Principal Consultant - Emerging Technologies/ Innovation Manager (Serco),500.7647
40.0,94.0,DNA Publications P/L,8.0,500.0,1497.0,0.0,1,0.0,Partnerships & Campaigns Strategist,443.0
40.0,1506.0,Mahlab.,55.0,500.0,1497.0,0.0,1,0.0,Advertising Manager,443.0
40.0,18524.0,Mediaplanet,588.0,500.0,1497.0,0.0,1,0.0,Editorial & Sales Director,443.0
40.0,18524.0,Mediaplanet,588.0,500.0,1497.0,0.0,1,0.0,Business Development Manager,443.0
40.0,18524.0,Mediaplanet,588.0,500.0,1497.0,0.0,1,0.0,Editorial Director,443.0
40.0,18524.0,Mediaplanet,588.0,500.0,1497.0,0.0,1,0.0,Publishing Manager,443.0
40.0,301214.0,TD,74239.0,500.0,1497.0,0.0,1,0.0,"Direct Writer, Home & Auto Insurance",443.0
38.0,1427.0,RateMyAgent Australia,42.0,500.0,1068.0,,0,0.0,CTO & Co Founder,712.0
38.0,41.0,Digital Castle,3.0,500.0,1068.0,,0,0.0,CTO & Co Founder,712.0
38.0,41.0,DCODE GROUP,6.0,500.0,1068.0,,0,0.0,Solution Architect,712.0
38.0,10705.0,Melbourne Water,1014.0,500.0,1068.0,,0,0.0,Technical Consultant,712.0
38.0,327369.0,CGI,44928.0,500.0,1068.0,,0,0.0,Senior Developer / Technical Conultant,712.0
38.0,32913.0,Orion Health,1080.0,500.0,1068.0,,0,0.0,Technical Consultant,712.0
38.0,85151.0,Logica,13333.0,500.0,1068.0,,0,0.0,Senior Developer / Technical Conultant,712.0
32.0,4.0,McCarthy Global - Consulting & Finance,1.0,500.0,1465.0,0.0,1,1.0,Managing Director,604.1429
32.0,54.0,Dirigo Group,2.0,500.0,1465.0,0.0,1,1.0,Managing Director,604.1429
32.0,402.0,Vuly Play,45.0,500.0,1465.0,0.0,1,1.0,Chief Financial Officer,604.1429
32.0,1351.0,Jetts Australia,200.0,500.0,1465.0,0.0,1,1.0,Franchise Co-Owner,604.1429
32.0,126361.0,Westpac,12393.0,500.0,1465.0,0.0,1,1.0,Senior Relationship Manager,604.1429
32.0,126361.0,Westpac,12393.0,500.0,1465.0,0.0,1,1.0,Assistant Relationship Manager,604.1429
32.0,126361.0,Westpac,12393.0,500.0,1465.0,0.0,1,1.0,Customer Manager,604.1429
32.0,13.0,Hard Korr Lighting,3.0,500.0,1465.0,0.0,1,1.0,Marketing Director,604.1429
29.0,4809.0,Ellex,195.0,500.0,678.0,1.0,0,0.0,Territory Manager,981.5
34.0,113302.0,Origin Energy,5763.0,500.0,1023.0,1.0,1,0.0,Lead Test Analyst,466.6667
34.0,198859.0,Commonwealth Bank,32905.0,500.0,1023.0,1.0,1,0.0,Test Analyst,466.6667
34.0,1396062.0,Cognizant,234189.0,500.0,1023.0,1.0,1,0.0,Programmer Analyst (QA & Test Engineering),466.6667
59.0,13942.0,Colonial First State,1199.0,500.0,1728.0,0.0,0,0.0,"Executive Manager, CFS IT Client Services",1102.6667
59.0,13942.0,Colonial First State,1199.0,500.0,1728.0,0.0,0,0.0,"Executive Manager, Application Services",1102.6667
59.0,13942.0,Colonial First State,1199.0,500.0,1728.0,0.0,0,0.0,"Executive Manager, Investment Systems",1102.6667
59.0,13942.0,Colonial First State,1199.0,500.0,1728.0,0.0,0,0.0,"Senior Manager, Finance Systems",1102.6667
59.0,13942.0,Colonial First State,1199.0,500.0,1728.0,0.0,0,0.0,"Senior Manager, Online Systems",1102.6667
59.0,1556003.0,Citi,206783.0,500.0,1728.0,0.0,0,0.0,"Program Manager, CitiTech",1102.6667
59.0,34653.0,BT Financial Group,3887.0,500.0,1728.0,0.0,0,0.0,Project Director,1102.6667
59.0,34653.0,BT Financial Group,3887.0,500.0,1728.0,0.0,0,0.0,Project Manager,1102.6667
59.0,34653.0,BT Financial Group,3887.0,500.0,1728.0,0.0,0,0.0,Technical Manager,1102.6667
59.0,342465.0,BHP,28223.0,500.0,1728.0,0.0,0,0.0,Programmer,1102.6667
44.0,18.0,Augment Resources,4.0,500.0,10757.0,0.0,1,0.0,Associate Director,569.0
44.0,,New World Management,,500.0,10757.0,0.0,1,0.0,Principal Advisor,569.0
44.0,,Blue Sky Thinking Pty Limited,,500.0,10757.0,0.0,1,0.0,Founder,569.0
44.0,2854.0,Lawson Delaney,17.0,500.0,10757.0,0.0,1,0.0,Associate Director,569.0
44.0,77.0,Block Recruitment,0.0,500.0,10757.0,0.0,1,0.0,Director,569.0
44.0,247762.0,Experis,3912.0,500.0,10757.0,0.0,1,0.0,Team Leader - Recruitment Solutions,569.0
44.0,,People Now Search & Selection,,500.0,10757.0,0.0,1,0.0,Managing Director,569.0
44.0,649.0,CiT Professionals,55.0,500.0,10757.0,0.0,1,0.0,Client Relationship Manager,569.0
44.0,265093.0,Hudson,2235.0,500.0,10757.0,0.0,1,0.0,"Senior Consultant, ICT",569.0
44.0,1268.0,PeopleHunt Recruitment Group,3.0,500.0,10757.0,0.0,1,0.0,Manager,569.0
44.0,1396062.0,Cognizant,234189.0,500.0,10757.0,0.0,1,0.0,Talent Specialist,569.0
37.0,2835.0,Wyndham City Council,680.0,500.0,1450.0,0.0,1,0.0,Principal Strategic Planner,695.875
37.0,263880.0,University of Melbourne,13415.0,500.0,1450.0,0.0,1,0.0,"Guest Lecturer, Tutor and Critic",695.875
37.0,2835.0,Wyndham City Council,680.0,500.0,1450.0,0.0,1,0.0,Senior Strategic Planner,695.875
37.0,2201.0,DEGW,69.0,500.0,1450.0,0.0,1,0.0,Strategic Consultant,695.875
37.0,2835.0,Wyndham City Council,680.0,500.0,1450.0,0.0,1,0.0,Principal Planner Activity Centres,695.875
37.0,4763.0,Planning Institute of Australia,94.0,500.0,1450.0,0.0,1,0.0,"State Convenor, Victorian Young Planners Committee",695.875
29.0,6.0,DailyAutoFix.com,1.0,500.0,898.0,1.0,1,0.0,Founder,430.7143
29.0,226.0,Westpoint Autos,82.0,500.0,898.0,1.0,1,0.0,Marketing Manager,430.7143
29.0,1468.0,Motorama Group,174.0,500.0,898.0,1.0,1,0.0,Communications Manager,430.7143
29.0,5454288.0,Microsoft,150222.0,500.0,898.0,1.0,1,0.0,Global Lead - MSP Social Media Team,430.7143
29.0,189.0,Illuminated Industries Pty Ltd,8.0,500.0,898.0,1.0,1,0.0,Marketing & Social Media Marketing Coordinator,430.7143
29.0,5454288.0,Microsoft,150222.0,500.0,898.0,1.0,1,0.0,Windows U Crew Ambassador,430.7143
29.0,5454288.0,Microsoft,150222.0,500.0,898.0,1.0,1,0.0,National Lead - Microsoft Student Partners,430.7143
29.0,5454288.0,Microsoft,150222.0,500.0,898.0,1.0,1,0.0,Technical Tour Manager,430.7143
29.0,174247.0,QUT (Queensland University of Technology),7610.0,500.0,898.0,1.0,1,0.0,IT Helpdesk Consultant,430.7143
29.0,174247.0,QUT (Queensland University of Technology),7610.0,500.0,898.0,1.0,1,0.0,Student Ambassador,430.7143
29.0,5454288.0,Microsoft,150222.0,500.0,898.0,1.0,1,0.0,Team Member - MSP Social Media Team,430.7143
29.0,113660.0,Activision,2340.0,500.0,898.0,1.0,1,0.0,Presenter,430.7143
29.0,977205.0,Boeing,118786.0,500.0,898.0,1.0,1,0.0,Business Process Analyst Intern,430.7143
29.0,5454288.0,Microsoft,150222.0,500.0,898.0,1.0,1,0.0,Microsoft Student Partner,430.7143
29.0,105.0,Umart Online,23.0,500.0,898.0,1.0,1,0.0,Operations Manager,430.7143
30.0,4385293.0,IBM,568533.0,500.0,566.0,1.0,1,0.0,Senior Business Analyst,1294.0
30.0,522.0,No Agenda Show,91.0,500.0,566.0,1.0,1,0.0,Producer,1294.0
30.0,4385293.0,IBM,568533.0,500.0,566.0,1.0,1,0.0,Technical Support Consultant,1294.0
30.0,278014.0,RMIT University,9808.0,500.0,566.0,1.0,1,0.0,Senior Business Analyst,1294.0
30.0,,Albert Park South Melbourne Rowing Club,,500.0,566.0,1.0,1,0.0,Performance Coach,1294.0
30.0,278014.0,RMIT University,9808.0,500.0,566.0,1.0,1,0.0,Senior Business Analyst,1294.0
46.0,15470.0,ME Bank,1226.0,500.0,1034.0,0.0,1,0.0,Solution Architect,897.8333
46.0,0.0,Vectis Analytics,1.0,500.0,1034.0,0.0,1,0.0,Director,897.8333
46.0,285.0,Fragile To Agile,8.0,500.0,1034.0,0.0,1,0.0,Solution Architect,897.8333
46.0,39784.0,IAG,9920.0,500.0,1034.0,0.0,1,0.0,Solution Architect,897.8333
46.0,15470.0,ME Bank,1226.0,500.0,1034.0,0.0,1,0.0,Solution Architect,897.8333
46.0,151686.0,National Australia Bank,27944.0,500.0,1034.0,0.0,1,0.0,Senior Solution Architect,897.8333
46.0,13951.0,Bendigo and Adelaide Bank,4595.0,500.0,1034.0,0.0,1,0.0,Solution Architect,897.8333
46.0,13160.0,Oakton,1175.0,500.0,1034.0,0.0,1,0.0,Solution Architect,897.8333
46.0,39784.0,IAG,9920.0,500.0,1034.0,0.0,1,0.0,Solution Architect,897.8333
46.0,13302.0,Supply Chain Consulting,154.0,500.0,1034.0,0.0,1,0.0,Solution Architect,897.8333
46.0,1818.0,Xinja,30.0,500.0,1034.0,0.0,1,0.0,Architect,897.8333
23.0,151686.0,National Australia Bank,27944.0,345.0,345.0,1.0,0,0.0,Senior Manager,2724.0
26.0,27076.0,Canva,418.0,307.0,308.0,0.0,1,0.0,Frontend Software Engineer,883.0
26.0,88257.0,University of Newcastle,4671.0,307.0,308.0,0.0,1,0.0,Tutor,883.0
31.0,306775.0,Arup,14268.0,385.0,387.0,1.0,0,1.0,Engineer,761.3333
31.0,51864.0,BuroHappold Engineering,1680.0,385.0,387.0,1.0,0,1.0,Engineer,761.3333
31.0,51864.0,BuroHappold Engineering,1680.0,385.0,387.0,1.0,0,1.0,Engineer,761.3333
31.0,14061.0,ILF Consulting Engineers,1122.0,385.0,387.0,1.0,0,1.0,HVAC Engineer Assistant,761.3333
29.0,198859.0,Commonwealth Bank,32905.0,340.0,340.0,1.0,1,0.0,"Senior Analyst, Open Banking and Identity",225.6471
29.0,198859.0,Commonwealth Bank,32905.0,340.0,340.0,1.0,1,0.0,Digital Optimisation Specialist,225.6471
29.0,198859.0,Commonwealth Bank,32905.0,340.0,340.0,1.0,1,0.0,Digital Wealth Sales Graduate,225.6471
29.0,198859.0,Commonwealth Bank,32905.0,340.0,340.0,1.0,1,0.0,Payments Development Graduate,225.6471
29.0,198859.0,Commonwealth Bank,32905.0,340.0,340.0,1.0,1,0.0,Partnerships and Fintech Graduate,225.6471
29.0,198859.0,Commonwealth Bank,32905.0,340.0,340.0,1.0,1,0.0,Online Banking Graduate,225.6471
29.0,198859.0,Commonwealth Bank,32905.0,340.0,340.0,1.0,1,0.0,"Customer Service Specialist, Retail Banking Services",225.6471
29.0,198859.0,Commonwealth Bank,32905.0,340.0,340.0,1.0,1,0.0,Mobile Banking Graduate,225.6471
29.0,3897.0,Thomson Reuters Legal Australia,173.0,340.0,340.0,1.0,1,0.0,General Editor,225.6471
29.0,181694.0,University of Technology Sydney,6477.0,340.0,340.0,1.0,1,0.0,Paralegal,225.6471
29.0,181694.0,University of Technology Sydney,6477.0,340.0,340.0,1.0,1,0.0,Note Taker,225.6471
29.0,198859.0,Commonwealth Bank,32905.0,340.0,340.0,1.0,1,0.0,Conversion Optimisation Manager,225.6471
29.0,198859.0,Commonwealth Bank,32905.0,340.0,340.0,1.0,1,0.0,Digital Conversion Specialist - Digital Wealth Sales,225.6471
29.0,198859.0,Commonwealth Bank,32905.0,340.0,340.0,1.0,1,0.0,Analyst - Payments Development,225.6471
29.0,198859.0,Commonwealth Bank,32905.0,340.0,340.0,1.0,1,0.0,Analyst - Partnerships and Fintech,225.6471
29.0,198859.0,Commonwealth Bank,32905.0,340.0,340.0,1.0,1,0.0,Analyst - Digital Channels Retail Online Development ,225.6471
29.0,198859.0,Commonwealth Bank,32905.0,340.0,340.0,1.0,1,0.0,Analyst - Mobile Banking,225.6471
39.0,189.0,POLAR FRESH COLD CHAIN SERVICES PTY LTD,65.0,263.0,266.0,,0,0.0,Commercial Analyst/Management Accountant,725.6667
39.0,24442.0,Linfox,3263.0,263.0,266.0,,0,0.0,Management Accountant / Business Analyst,725.6667
39.0,24442.0,Linfox,3263.0,263.0,266.0,,0,0.0,AR Reverse Billing Analyst,725.6667
39.0,24442.0,Linfox,3263.0,263.0,266.0,,0,0.0,Accounts payable consolidation officer,725.6667
44.0,3570.0,AFG Australian Finance Group,165.0,500.0,1382.0,0.0,0,0.0,BRoker,525.9091
44.0,126361.0,Westpac,12393.0,500.0,1382.0,0.0,0,0.0,Relationship Manager,525.9091
44.0,126361.0,Westpac,12393.0,500.0,1382.0,0.0,0,0.0,Product Manager - Deposits,525.9091
44.0,3548.0,Asteron Life,284.0,500.0,1382.0,0.0,0,0.0,Senior Product Manager - Reinsurance strategy and legacy business,525.9091
44.0,53175.0,AMP,6677.0,500.0,1382.0,0.0,0,0.0,Product Manager,525.9091
44.0,20.0,Ares Reinsurance,2.0,500.0,1382.0,0.0,0,0.0,Chief Operations Manager & Treasurer,525.9091
44.0,264.0,Irish Mortgage Corporation,36.0,500.0,1382.0,0.0,0,0.0,Sales Manager,525.9091
44.0,2000.0,Cornmarket Group Financial Services Ltd.,266.0,500.0,1382.0,0.0,0,0.0,Senior Sales Consultant,525.9091
39.0,3674.0,hipages,235.0,500.0,3267.0,0.0,1,0.0,Sales Director,1168.2
39.0,3674.0,hipages,235.0,500.0,3267.0,0.0,1,0.0,Sales & Service Director,1168.2
39.0,3674.0,hipages,235.0,500.0,3267.0,0.0,1,0.0,Chief Marketing Officer,1168.2
39.0,3674.0,hipages,235.0,500.0,3267.0,0.0,1,0.0,Director,1168.2
39.0,3674.0,hipages,235.0,500.0,3267.0,0.0,1,0.0,National Sales & Marketing Manager,1168.2
39.0,41.0,Hotelmark Corporation,13.0,500.0,3267.0,0.0,1,0.0,Sales Representative,1168.2
39.0,1556003.0,Citi,206783.0,500.0,3267.0,0.0,1,0.0,Collections Officer,1168.2
52.0,883.0,Sydney Metro,117.0,203.0,203.0,0.0,0,1.0,A/ Director Property Acquisition & Commercial Redevelopment,396.0
33.0,196976.0,Qantas,13947.0,500.0,1376.0,0.0,1,0.0,Senior Project Manager,531.0909
33.0,1241.0,Catalyste,11.0,500.0,1376.0,0.0,1,0.0,Consulting Manager,531.0909
33.0,151686.0,National Australia Bank,27944.0,500.0,1376.0,0.0,1,0.0,Senior Project Manager,531.0909
33.0,151686.0,National Australia Bank,27944.0,500.0,1376.0,0.0,1,0.0,Implementation Project Manager,531.0909
33.0,71403.0,Optus,10913.0,500.0,1376.0,0.0,1,0.0,"Project Manager (Digital, Applications & Infrastructure)",531.0909
33.0,71403.0,Optus,10913.0,500.0,1376.0,0.0,1,0.0,Project Manager (Application & Infrastructure),531.0909
33.0,71403.0,Optus,10913.0,500.0,1376.0,0.0,1,0.0,Project Manager / Release Manager (Online Apps/ WCMS & Systems Integration),531.0909
33.0,71403.0,Optus,10913.0,500.0,1376.0,0.0,1,0.0,Test Environment Coordinator,531.0909
33.0,716677.0,Nokia,167439.0,500.0,1376.0,0.0,1,0.0,Test-Lab Coordinator (Vodafone Australia ),531.0909
33.0,716677.0,Nokia,167439.0,500.0,1376.0,0.0,1,0.0,Circuit Switch Engineer,531.0909
33.0,716677.0,Nokia,167439.0,500.0,1376.0,0.0,1,0.0,Site Engineer,531.0909
33.0,196976.0,Qantas,13947.0,500.0,1376.0,0.0,1,0.0,Program Manager,531.0909
47.0,12325.0,Sydney Trains,4737.0,414.0,413.0,0.0,0,0.0,Senior Project Delivery Manager Fleet Maintenance Projects,1089.3
47.0,430.0,Primary Ethics,98.0,414.0,413.0,0.0,0,0.0,Coordinator - NLPS (Volunteer),1089.3
47.0,27822.0,Aristocrat,3395.0,414.0,413.0,0.0,0,0.0,Project Engineer - New Product Introduction,1089.3
47.0,1283481.0,Ford Motor Company,164206.0,414.0,413.0,0.0,0,0.0,Component Engineer - Advanced Diesel,1089.3
43.0,17.0,Surveyor Software Solutions,1.0,500.0,1829.0,0.0,1,0.0,IT Management Consultant,776.3
43.0,364410.0,Lenovo,37029.0,500.0,1829.0,0.0,1,0.0,Business Project Manager (Contract),776.3
43.0,126361.0,Westpac,12393.0,500.0,1829.0,0.0,1,0.0,Senior Project Manager (Consultant through Infosys),776.3
43.0,1153439.0,Infosys,208109.0,500.0,1829.0,0.0,1,0.0,Senior Project Manager,776.3
43.0,192638.0,Telstra,36243.0,500.0,1829.0,0.0,1,0.0,Delivery Manager (Consultant through Infosys),776.3
43.0,46722.0,MYER,4864.0,500.0,1829.0,0.0,1,0.0,Program Manager  (Consultant through Infosys),776.3
43.0,1153439.0,Infosys,208109.0,500.0,1829.0,0.0,1,0.0,Senior Project Manager,776.3
43.0,106468.0,IGATE,13104.0,500.0,1829.0,0.0,1,0.0,Project Manager,776.3
43.0,950198.0,Honeywell,111705.0,500.0,1829.0,0.0,1,0.0,Team Manager,776.3
43.0,17.0,Surveyor Software Solutions,1.0,500.0,1829.0,0.0,1,0.0,Engineering Manager,776.3
43.0,691.0,Huon IT,44.0,500.0,1829.0,0.0,1,0.0,Project Manager,776.3
24.0,4505.0,Findex,1947.0,500.0,3117.0,0.0,1,0.0,General Manager Agribusiness,826.8182
24.0,540.0,SproutX,10.0,500.0,3117.0,0.0,1,0.0,General Manager and Co Founder,826.8182
24.0,411.0,Future Farmers Network,8.0,500.0,3117.0,0.0,1,0.0,Director,826.8182
24.0,14.0,The JT Group,3.0,500.0,3117.0,0.0,1,0.0,Contract Project Manager,826.8182
24.0,33.0,Acrobatt Marketing and Communications,1.0,500.0,3117.0,0.0,1,0.0,Account Executive,826.8182
24.0,653.0,Redhanded Agency,32.0,500.0,3117.0,0.0,1,0.0,Head of Brand and Business Development ,826.8182
24.0,,Tasmanian Agricultural Company,,500.0,3117.0,0.0,1,0.0,Managing Director,826.8182
29.0,198859.0,Commonwealth Bank,32905.0,201.0,201.0,0.0,0,0.0,Software Developer,255.0
29.0,45159.0,David Jones,4282.0,201.0,201.0,0.0,0,0.0,Help Desk Operator,255.0
29.0,4385293.0,IBM,568533.0,201.0,201.0,0.0,0,0.0,Australia and New Zealand CIO Intern,255.0
29.0,7865.0,WiseTech Global,671.0,201.0,201.0,0.0,0,0.0,Developer,255.0
40.0,4099.0,CSIRO's Data61,255.0,228.0,230.0,0.0,1,0.0,Group Leader,845.6
40.0,87172.0,SunGard - now part of FIS,7067.0,228.0,230.0,0.0,1,0.0,Software Architect,845.6
40.0,379697.0,University of Oxford,12684.0,228.0,230.0,0.0,1,0.0,Unix Systems Programmer,845.6
40.0,4680.0,Phoenix IT Group (now part of Daisy Group),443.0,228.0,230.0,0.0,1,0.0,Senior Sun Support Analyst,845.6
40.0,149183.0,Sun Microsystems,10716.0,228.0,230.0,0.0,1,0.0,Lab Engineer,845.6
39.0,151686.0,National Australia Bank,27944.0,500.0,1184.0,,1,0.0,Head of Treasury Financial Control,783.875
39.0,151686.0,National Australia Bank,27944.0,500.0,1184.0,,1,0.0,Financial Controller - Group Treasury,783.875
